oldenburg-set/S00001_target_1.wav,0.6525400280952454,0.5673723220825195
oldenburg-set/S00002_target_1.wav,0.9995200037956238,0.9548399448394775
oldenburg-set/S00003_target_1.wav,0.9915099740028381,0.9023967981338501
oldenburg-set/S00004_target_1.wav,0.9998300075531006,0.8761715292930603
oldenburg-set/S00005_target_1.wav,0.8078299760818481,0.6412639617919922
oldenburg-set/S00006_target_1.wav,0.9961400032043457,0.9217239022254944
oldenburg-set/S00007_target_1.wav,0.9188399910926819,0.7049214839935303
oldenburg-set/S00008_target_1.wav,0.9910200238227844,0.8246573805809021
oldenburg-set/S00009_target_1.wav,0.82464998960495,0.6286306381225586
oldenburg-set/S00010_target_1.wav,0.5690199732780457,0.7642515301704407
oldenburg-set/S00011_target_1.wav,0.9995499849319458,0.8989222645759583
oldenburg-set/S00012_target_1.wav,0.7689599990844727,0.6010037064552307
oldenburg-set/S00013_target_1.wav,0.8757799863815308,0.6403691172599792
oldenburg-set/S00014_target_1.wav,0.9589599967002869,0.7224035859107971
oldenburg-set/S00015_target_1.wav,0.9948400259017944,0.9052034020423889
oldenburg-set/S00016_target_1.wav,0.4919300079345703,0.8296265602111816
oldenburg-set/S00017_target_1.wav,0.9862300157546997,0.8890125751495361
oldenburg-set/S00018_target_1.wav,0.983489990234375,0.9225162267684937
oldenburg-set/S00019_target_1.wav,0.9694300293922424,0.9129064679145813
oldenburg-set/S00020_target_1.wav,0.944819986820221,0.895326554775238
oldenburg-set/S00021_target_1.wav,0.9945700168609619,0.9341763257980347
oldenburg-set/S00022_target_1.wav,0.9995099902153015,0.9243153929710388
oldenburg-set/S00023_target_1.wav,0.9876000285148621,0.9123430252075195
oldenburg-set/S00024_target_1.wav,0.9793099761009216,0.8097212910652161
oldenburg-set/S00025_target_1.wav,0.6016600131988525,0.796885073184967
oldenburg-set/S00026_target_1.wav,0.9275000095367432,0.8084427714347839
oldenburg-set/S00027_target_1.wav,0.8569200038909912,0.8647951483726501
oldenburg-set/S00028_target_1.wav,0.999459981918335,0.9004627466201782
oldenburg-set/S00029_target_1.wav,0.6063600182533264,0.5761534571647644
oldenburg-set/S00030_target_1.wav,0.94718998670578,0.877859354019165
oldenburg-set/S00031_target_1.wav,0.8363000154495239,0.8373787999153137
oldenburg-set/S00032_target_1.wav,0.9968400001525879,0.9587289690971375
oldenburg-set/S00033_target_1.wav,0.9383900165557861,0.9111709594726562
